8.465000000000000302e-01
8.464999999999999192e-01
8.537499999999998979e-01
8.537499999999998979e-01
8.537499999999998979e-01
8.522500000000000631e-01
8.537499999999998979e-01
8.642499999999999627e-01
8.839999999999998970e-01
8.927500000000000435e-01
9.027499999999999414e-01
8.924999999999998490e-01
8.924999999999998490e-01
9.027499999999999414e-01
9.027499999999999414e-01
