3.154999999999999472e-01
3.295000000000000151e-01
3.132500000000000284e-01
3.362499999999999933e-01
3.517499999999999516e-01
3.624999999999999889e-01
3.405000000000000249e-01
3.657500000000000195e-01
3.709999999999999409e-01
3.689999999999999947e-01
3.607500000000000151e-01
3.497500000000000053e-01
3.709999999999999964e-01
3.700000000000000511e-01
3.694999999999999396e-01
