7.517438060935387190e-02
7.378134926931061155e-02
6.262188115986296044e-02
6.259942092383923018e-02
7.369319846498725846e-02
6.343254290977147491e-02
6.697200907842021378e-02
6.760362416320592205e-02
6.977822009767804812e-02
6.140999511480195461e-02
5.902277102949334692e-02
7.168333139579938229e-02
6.988338500673818565e-02
7.204989590554589096e-02
7.709531438420884342e-02
