3.272500000000000409e-01
3.377499999999999947e-01
3.210000000000000075e-01
3.502500000000001168e-01
3.617500000000000160e-01
3.722500000000000253e-01
3.484999999999999210e-01
3.684999999999999942e-01
3.840000000000000080e-01
3.797499999999999210e-01
3.672500000000000209e-01
3.570000000000000395e-01
3.702500000000000790e-01
3.697500000000000231e-01
3.747500000000000830e-01
