6.668770501374297888e-02
6.739621651101788957e-02
6.066866983872317570e-02
6.076337301368316124e-02
7.169858785220251107e-02
6.923691212063114164e-02
6.282714381539240833e-02
6.658218605603154205e-02
6.843975452907469226e-02
5.745868080629765867e-02
5.887009002880834452e-02
6.777674748761554346e-02
7.024243731534376978e-02
7.158910531638176811e-02
7.395775821372629899e-02
