4.237559127807617188e+01,4.307682800292968750e+01,4.017045211791992188e+01,5.704896926879882812e+01,4.360084915161132812e+01,4.359216690063476562e+01,3.989189529418945312e+01,5.252211380004882812e+01,4.662774276733398438e+01,3.200311279296875000e+01
5.051918029785156250e+01,4.733233261108398438e+01,4.574960327148437500e+01,7.633467864990234375e+01,5.157108688354492188e+01,4.791338729858398438e+01,4.625219345092773438e+01,6.662418365478515625e+01,5.972847747802734375e+01,2.897553062438964844e+01
4.351678848266601562e+01,3.819206237792968750e+01,3.753451156616210938e+01,6.246556091308593750e+01,4.191698455810546875e+01,4.073670196533203125e+01,3.917249298095703125e+01,5.280323791503906250e+01,4.687731933593750000e+01,2.522111701965332031e+01
3.074829864501953125e+01,2.941263771057128906e+01,2.780533027648925781e+01,4.128507232666015625e+01,3.080900573730468750e+01,3.009468650817871094e+01,2.906186103820800781e+01,3.699110794067382812e+01,3.477442550659179688e+01,2.057604408264160156e+01
3.352426528930664062e+01,3.099121093750000000e+01,2.895748519897460938e+01,4.413968276977539062e+01,3.066740608215332031e+01,3.142320632934570312e+01,2.975524330139160156e+01,3.882556152343750000e+01,3.479107666015625000e+01,2.258410072326660156e+01
5.272278976440429688e+01,5.055112075805664062e+01,4.537456512451171875e+01,7.824203491210937500e+01,5.093519210815429688e+01,4.931968307495117188e+01,4.766778945922851562e+01,6.162084960937500000e+01,5.836017608642578125e+01,3.629985809326171875e+01
3.767025375366210938e+01,3.445400238037109375e+01,3.357075881958007812e+01,5.318807601928710938e+01,3.706143569946289062e+01,3.715214538574218750e+01,3.480239486694335938e+01,4.651594161987304688e+01,4.250276565551757812e+01,2.162822532653808594e+01
4.997529602050781250e+01,4.628833007812500000e+01,4.518417358398437500e+01,6.859626770019531250e+01,5.268144989013671875e+01,4.743761444091796875e+01,4.984169387817382812e+01,6.535509490966796875e+01,6.043023300170898438e+01,2.858969116210937500e+01
4.236778259277343750e+01,4.235811614990234375e+01,4.077206420898437500e+01,6.020379638671875000e+01,4.515886688232421875e+01,4.188756942749023438e+01,4.207883453369140625e+01,5.125497436523437500e+01,4.752552032470703125e+01,3.070667266845703125e+01
5.120688247680664062e+01,5.456322097778320312e+01,5.030332946777343750e+01,6.989646148681640625e+01,5.562989044189453125e+01,5.343983078002929688e+01,5.076918029785156250e+01,6.544013214111328125e+01,6.097634887695312500e+01,3.910534286499023438e+01
4.456539535522460938e+01,3.882162857055664062e+01,3.981704711914062500e+01,5.895545578002929688e+01,4.176300430297851562e+01,4.318202209472656250e+01,4.060462570190429688e+01,4.850167083740234375e+01,4.535806655883789062e+01,4.252400970458984375e+01
2.929998016357421875e+01,2.521191978454589844e+01,2.699272155761718750e+01,4.424694442749023438e+01,3.324839401245117188e+01,3.042773246765136719e+01,3.217365646362304688e+01,3.880331802368164062e+01,3.755916595458984375e+01,4.070933151245117188e+01
2.136512947082519531e+01,1.590129852294921875e+01,2.013414382934570312e+01,2.901290130615234375e+01,2.248591232299804688e+01,2.000444984436035156e+01,2.121985054016113281e+01,2.754145050048828125e+01,2.687459945678710938e+01,3.025874710083007812e+01
2.969042968750000000e+01,3.479566574096679688e+01,2.505353546142578125e+01,4.494561767578125000e+01,3.218176651000976562e+01,2.851373481750488281e+01,3.011533546447753906e+01,3.924351501464843750e+01,3.707044219970703125e+01,3.325064086914062500e+01
5.438870239257812500e+01,4.593797302246093750e+01,4.822970581054687500e+01,7.715476226806640625e+01,5.701737213134765625e+01,5.146464538574218750e+01,5.382811737060546875e+01,7.118866729736328125e+01,6.502143096923828125e+01,4.789900588989257812e+01
3.037832641601562500e+01,2.414821243286132812e+01,2.749301338195800781e+01,4.328349685668945312e+01,3.103194236755371094e+01,2.942874908447265625e+01,2.902324485778808594e+01,3.882812500000000000e+01,3.415031051635742188e+01,3.953508377075195312e+01
3.849667358398437500e+01,3.123085975646972656e+01,3.414808273315429688e+01,5.348762130737304688e+01,3.667630386352539062e+01,3.604843521118164062e+01,3.731332397460937500e+01,4.835153961181640625e+01,4.214822387695312500e+01,3.797171783447265625e+01
5.236098861694335938e+01,4.734286880493164062e+01,4.881415176391601562e+01,7.005842590332031250e+01,5.352196121215820312e+01,5.255405807495117188e+01,5.124946212768554688e+01,6.504450225830078125e+01,6.104450988769531250e+01,5.143922805786132812e+01
4.963262176513671875e+01,4.183926391601562500e+01,4.744510650634765625e+01,7.378546905517578125e+01,5.492023086547851562e+01,4.927581024169921875e+01,5.089599990844726562e+01,6.452349853515625000e+01,6.354574966430664062e+01,5.913663482666015625e+01
3.555656433105468750e+01,2.842296791076660156e+01,3.306151580810546875e+01,5.116014480590820312e+01,3.864356613159179688e+01,3.538580703735351562e+01,3.623839187622070312e+01,4.647974395751953125e+01,4.488843154907226562e+01,4.653451156616210938e+01
3.464447784423828125e+01,4.810682296752929688e+01,2.951763343811035156e+01,5.422109603881835938e+01,4.088537979125976562e+01,3.411484146118164062e+01,3.841487121582031250e+01,4.921603393554687500e+01,4.815511322021484375e+01,4.346760940551757812e+01
4.778884124755859375e+01,6.827412414550781250e+01,4.246377944946289062e+01,7.642055511474609375e+01,5.975893020629882812e+01,4.985637283325195312e+01,5.571606063842773438e+01,6.892482757568359375e+01,6.867016601562500000e+01,6.283420562744140625e+01
8.118317413330078125e+01,1.207905807495117188e+02,7.072077941894531250e+01,1.426932983398437500e+02,1.001310729980468750e+02,8.640573120117187500e+01,1.007118225097656250e+02,1.198368682861328125e+02,1.139072418212890625e+02,1.112594528198242188e+02
6.341283416748046875e+01,6.828086090087890625e+01,5.473408889770507812e+01,1.106233291625976562e+02,6.507605743408203125e+01,6.268024063110351562e+01,6.366883087158203125e+01,8.802967834472656250e+01,7.988716888427734375e+01,5.998046493530273438e+01
2.969042968750000000e+01,3.479566574096679688e+01,2.505353546142578125e+01,4.494561767578125000e+01,3.218176651000976562e+01,2.851373481750488281e+01,3.011533546447753906e+01,3.924351501464843750e+01,3.707044219970703125e+01,3.325064086914062500e+01
3.426477050781250000e+01,6.050499725341796875e+01,3.097787857055664062e+01,5.121148681640625000e+01,3.859764480590820312e+01,3.567419433593750000e+01,3.814592361450195312e+01,4.747366333007812500e+01,4.465672683715820312e+01,4.423410797119140625e+01
6.989899444580078125e+01,7.428085327148437500e+01,6.919001007080078125e+01,1.005510711669921875e+02,7.511685943603515625e+01,7.112480926513671875e+01,6.727812194824218750e+01,8.965609741210937500e+01,8.035080718994140625e+01,6.810777282714843750e+01
5.826171493530273438e+01,9.628065490722656250e+01,5.118564605712890625e+01,9.133551788330078125e+01,6.657949829101562500e+01,5.985346603393554688e+01,6.634978485107421875e+01,8.430532073974609375e+01,7.680883026123046875e+01,8.183375549316406250e+01
3.830006408691406250e+01,4.948742675781250000e+01,3.283296966552734375e+01,6.147803878784179688e+01,4.620188903808593750e+01,3.680224990844726562e+01,4.362926864624023438e+01,5.635957336425781250e+01,5.513549423217773438e+01,4.390103149414062500e+01
5.347289276123046875e+01,6.589968872070312500e+01,4.598122024536132812e+01,8.441110992431640625e+01,6.362752532958984375e+01,5.153723907470703125e+01,6.037700653076171875e+01,8.125981903076171875e+01,7.418786621093750000e+01,5.955556488037109375e+01
