6.442312240600585938e+00,1.198926448822021484e+01,1.680133819580078125e+01,1.399338436126708984e+01,1.860253143310546875e+01,1.568180656433105469e+01,1.761116600036621094e+01,1.660213661193847656e+01,2.167801666259765625e+01
2.094786643981933594e+01,4.387661933898925781e+00,7.712992668151855469e+00,7.608010292053222656e+00,1.010770034790039062e+01,9.609386444091796875e+00,6.156040191650390625e+00,7.909173011779785156e+00,1.025611114501953125e+01
2.207339286804199219e+01,2.490249443054199219e+01,3.935693740844726562e+00,5.469412326812744141e+00,8.071202278137207031e+00,7.765100955963134766e+00,8.887842178344726562e+00,9.392762184143066406e+00,1.249541187286376953e+01
2.636299896240234375e+01,2.937698554992675781e+01,3.393610382080078125e+01,6.067346572875976562e+00,1.058727931976318359e+01,1.082139587402343750e+01,1.314761066436767578e+01,1.442435932159423828e+01,1.752509880065917969e+01
8.892791748046875000e+00,1.001398944854736328e+01,1.179524135589599609e+01,9.142117500305175781e+00,2.607517719268798828e+00,3.763824701309204102e+00,4.554675579071044922e+00,4.739778518676757812e+00,5.526078224182128906e+00
2.362353134155273438e+01,2.899657440185546875e+01,3.298892593383789062e+01,2.374815940856933594e+01,3.075697135925292969e+01,5.242941379547119141e+00,8.739213943481445312e+00,9.558084487915039062e+00,1.260400295257568359e+01
1.881823158264160156e+01,1.191056156158447266e+01,1.646609878540039062e+01,1.349433994293212891e+01,1.800938987731933594e+01,1.573653697967529297e+01,4.033460617065429688e+00,6.133879184722900391e+00,7.981975078582763672e+00
2.847639656066894531e+01,3.884671783447265625e+01,4.275149536132812500e+01,3.065157127380371094e+01,4.033812713623046875e+01,3.096162605285644531e+01,3.591036224365234375e+01,6.329124927520751953e+00,1.101392745971679688e+01
1.172247886657714844e+01,1.294703865051269531e+01,1.570717239379882812e+01,1.170598411560058594e+01,1.205555820465087891e+01,1.121725273132324219e+01,1.194742774963378906e+01,1.164389514923095703e+01,2.802811145782470703e+00
