5.619268798828125000e+01,8.144477844238281250e+01,9.146582794189453125e+01,9.944413757324218750e+01,1.085067443847656250e+02,8.404269409179687500e+01,8.324556732177734375e+01,8.046011352539062500e+01,8.298965454101562500e+01,1.546686401367187500e+02
4.025590515136718750e+01,8.158202362060546875e+01,8.816881561279296875e+01,1.330952606201171875e+02,1.654030303955078125e+02,8.567678833007812500e+01,9.293656158447265625e+01,9.063406372070312500e+01,1.108689422607421875e+02,2.080619354248046875e+02
4.161837387084960938e+01,8.124629974365234375e+01,8.174015045166015625e+01,1.072456817626953125e+02,1.250413742065429688e+02,7.691020202636718750e+01,8.958853149414062500e+01,8.320140075683593750e+01,9.914461517333984375e+01,1.652823944091796875e+02
4.440325164794921875e+01,7.317098999023437500e+01,9.227732086181640625e+01,1.091913528442382812e+02,1.147959213256835938e+02,8.461078643798828125e+01,8.068795013427734375e+01,7.885156250000000000e+01,8.326803588867187500e+01,1.328785858154296875e+02
5.609245681762695312e+01,7.586563110351562500e+01,9.258116912841796875e+01,8.808539581298828125e+01,9.515699768066406250e+01,8.072289276123046875e+01,8.944088745117187500e+01,7.677082061767578125e+01,8.535762786865234375e+01,1.199318161010742188e+02
3.193415069580078125e+01,4.341846084594726562e+01,5.008004379272460938e+01,7.871766662597656250e+01,7.932646942138671875e+01,5.070405197143554688e+01,5.887853622436523438e+01,5.247760772705078125e+01,5.919867706298828125e+01,1.254066314697265625e+02
3.332936096191406250e+01,5.982872772216796875e+01,6.248608779907226562e+01,9.176761627197265625e+01,1.055593261718750000e+02,6.547611236572265625e+01,7.416905212402343750e+01,6.336501693725585938e+01,7.230182647705078125e+01,1.356677246093750000e+02
2.767501258850097656e+01,5.415540313720703125e+01,5.668317413330078125e+01,8.409552764892578125e+01,9.062555694580078125e+01,5.538255310058593750e+01,6.099155426025390625e+01,6.158337020874023438e+01,7.116758728027343750e+01,9.462105560302734375e+01
2.702159309387207031e+01,4.720314025878906250e+01,4.981097412109375000e+01,6.067386627197265625e+01,6.090901565551757812e+01,4.661397171020507812e+01,4.602787017822265625e+01,4.619263839721679688e+01,5.162290573120117188e+01,8.054402923583984375e+01
1.595396270751953125e+02,2.377502899169921875e+02,2.717864685058593750e+02,3.831467895507812500e+02,4.000067138671875000e+02,2.509959564208984375e+02,2.451874847412109375e+02,2.509002380371093750e+02,3.011167602539062500e+02,4.227137451171875000e+02
1.093941268920898438e+02,1.168346099853515625e+02,1.101088485717773438e+02,1.328020477294921875e+02,1.501133575439453125e+02,1.121728820800781250e+02,1.080960922241210938e+02,1.111488494873046875e+02,1.267535476684570312e+02,2.024449920654296875e+02
7.321349334716796875e+01,4.077583312988281250e+01,3.706974411010742188e+01,6.289133834838867188e+01,6.173225402832031250e+01,4.366763687133789062e+01,4.411401367187500000e+01,4.885657882690429688e+01,5.048962783813476562e+01,7.831583404541015625e+01
